STATE/UT,Year,CAUSE,Male upto 14 years,Male 15-29 years,Male 30-44 years,Male 45-59 years,Male 60 years and above,Total Male,Female upto 14 years,Female 15-29 years,Female 30-44 years,Female 45-59 years,Female 60 years and above,Total Female,Grand Total,shortCode
MANIPUR,2007,House Wife,0,0,0,0,0,0,0,3,5,1,0,9,9,MN
MANIPUR,2007,Service (Government),0,0,8,2,0,10,0,0,0,0,0,0,10,MN
MANIPUR,2007,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Student,1,4,0,0,0,5,0,1,0,0,0,1,6,MN
MANIPUR,2007,Unemployed,0,2,6,1,0,9,0,0,1,0,0,1,10,MN
MANIPUR,2007,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,MN
MANIPUR,2007,Total,1,7,17,3,0,28,0,4,6,1,0,11,39,MN
MANIPUR,2007,Total Salaried,0,0,8,2,0,10,0,0,0,0,0,0,10,MN
MANIPUR,2007,Total Self-employed,0,0,2,0,0,2,0,0,0,0,0,0,2,MN
MEGHALAYA,2007,Others (Please Specify),0,2,5,3,0,10,0,3,4,0,0,7,17,ML
MEGHALAYA,2007,House Wife,0,0,0,0,0,0,0,2,4,0,0,6,6,ML
MEGHALAYA,2007,Service (Government),0,3,2,1,0,6,0,1,0,0,0,1,7,ML
MEGHALAYA,2007,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,ML
MEGHALAYA,2007,Public Sector Undertaking,0,0,0,1,0,1,0,0,0,0,0,0,1,ML
MEGHALAYA,2007,Student,1,9,0,0,0,10,0,5,2,0,0,7,17,ML
MEGHALAYA,2007,Unemployed,0,3,6,0,1,10,0,2,0,0,0,2,12,ML
MEGHALAYA,2007,Self-employed (Business activity),0,4,4,1,0,9,0,0,0,0,0,0,9,ML
MEGHALAYA,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,ML
MEGHALAYA,2007,Farming/Agriculture Activity,0,7,4,1,2,14,0,2,2,0,0,4,18,ML
MEGHALAYA,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,ML
MEGHALAYA,2007,Total,1,28,21,7,3,60,0,15,12,0,0,27,87,ML
MEGHALAYA,2007,Total Salaried,0,3,2,2,0,7,0,1,0,0,0,1,8,ML
MEGHALAYA,2007,Total Self-employed,0,11,11,5,2,29,0,2,3,0,0,5,34,ML
MIZORAM,2007,Others (Please Specify),1,9,8,2,2,22,0,1,2,0,0,3,25,MZ
MIZORAM,2007,House Wife,0,0,0,0,0,0,0,0,1,2,0,3,3,MZ
MIZORAM,2007,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Student,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Unemployed,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Total,1,9,8,2,2,22,0,1,3,2,0,6,28,MZ
MIZORAM,2007,Total Salaried,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
MIZORAM,2007,Total Self-employed,0,0,0,0,0,0,0,0,0,0,0,0,0,MZ
NAGALAND,2007,Others (Please Specify),0,3,6,1,0,10,0,2,0,0,0,2,12,NG
NAGALAND,2007,House Wife,0,0,0,0,0,0,0,1,4,0,0,5,5,NG
NAGALAND,2007,Service (Government),0,1,0,4,0,5,0,0,0,0,0,0,5,NG
NAGALAND,2007,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Student,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Unemployed,0,0,2,0,0,2,0,0,0,0,0,0,2,NG
NAGALAND,2007,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,NG
NAGALAND,2007,Total,0,4,8,5,0,17,0,3,4,0,0,7,24,NG
NAGALAND,2007,Total Salaried,0,1,0,4,0,5,0,0,0,0,0,0,5,NG
NAGALAND,2007,Total Self-employed,0,1,3,0,0,4,0,1,0,0,0,1,5,NG
ODISHA,2007,Others (Please Specify),37,301,397,263,160,1158,38,315,191,114,37,695,1853,OD
ODISHA,2007,House Wife,0,0,0,0,0,0,0,322,212,66,14,614,614,OD
ODISHA,2007,Service (Government),0,6,8,12,0,26,0,1,5,0,0,6,32,OD
ODISHA,2007,Service (Private),0,82,82,48,2,214,0,26,31,29,3,89,303,OD
ODISHA,2007,Public Sector Undertaking,0,34,48,26,4,112,0,17,3,8,0,28,140,OD
ODISHA,2007,Student,26,109,0,0,0,135,24,75,0,0,0,99,234,OD
ODISHA,2007,Unemployed,12,98,62,40,12,224,5,93,73,5,1,177,401,OD
ODISHA,2007,Self-employed (Business activity),0,75,161,77,23,336,0,6,4,2,0,12,348,OD
ODISHA,2007,Professional Activity,0,29,29,21,3,82,0,6,16,3,0,25,107,OD
ODISHA,2007,Farming/Agriculture Activity,2,42,61,48,17,170,3,17,21,16,13,70,240,OD
ODISHA,2007,Retired Person,0,0,0,6,25,31,0,0,0,0,5,5,36,OD
ODISHA,2007,Total,77,776,848,541,246,2488,70,878,556,243,73,1820,4308,OD
ODISHA,2007,Total Salaried,0,122,138,86,6,352,0,44,39,37,3,123,475,OD
ODISHA,2007,Total Self-employed,28,355,477,288,124,1272,33,230,138,67,31,499,1771,OD
PUDUCHERRY,2007,Others (Please Specify),1,2,3,5,0,11,1,4,0,0,0,5,16,PY
PUDUCHERRY,2007,House Wife,0,0,0,0,0,0,0,48,20,4,6,78,78,PY
PUDUCHERRY,2007,Service (Government),0,0,4,6,0,10,0,3,1,0,0,4,14,PY
PUDUCHERRY,2007,Service (Private),0,6,10,4,0,20,0,3,4,1,0,8,28,PY
PUDUCHERRY,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,PY
PUDUCHERRY,2007,Student,1,8,0,0,0,9,5,14,4,0,1,24,33,PY
PUDUCHERRY,2007,Unemployed,0,22,28,9,9,68,0,39,17,2,5,63,131,PY
PUDUCHERRY,2007,Self-employed (Business activity),0,2,6,10,2,20,0,0,0,0,0,0,20,PY
PUDUCHERRY,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,PY
PUDUCHERRY,2007,Farming/Agriculture Activity,0,33,82,54,12,181,0,9,6,1,0,16,197,PY
PUDUCHERRY,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,PY
PUDUCHERRY,2007,Total,2,73,133,88,23,319,6,120,52,8,12,198,517,PY
PUDUCHERRY,2007,Total Salaried,0,6,14,10,0,30,0,6,5,1,0,12,42,PY
PUDUCHERRY,2007,Total Self-employed,0,35,88,64,14,201,1,13,6,1,0,21,222,PY
PUNJAB,2007,Others (Please Specify),3,132,113,49,31,328,7,29,12,2,0,50,378,PN
PUNJAB,2007,House Wife,0,0,0,0,0,0,0,62,53,13,4,132,132,PN
PUNJAB,2007,Service (Government),0,9,9,9,0,27,0,1,1,1,0,3,30,PN
PUNJAB,2007,Service (Private),0,22,28,13,0,63,0,3,0,0,0,3,66,PN
PUNJAB,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,PN
PUNJAB,2007,Student,2,12,1,0,0,15,6,9,0,0,0,15,30,PN
PUNJAB,2007,Unemployed,0,22,7,7,6,42,0,7,2,0,0,9,51,PN
PUNJAB,2007,Self-employed (Business activity),0,9,17,12,4,42,0,0,0,0,0,0,42,PN
PUNJAB,2007,Professional Activity,0,9,9,4,1,23,0,1,0,0,0,1,24,PN
PUNJAB,2007,Farming/Agriculture Activity,0,21,32,19,14,86,0,0,1,1,0,2,88,PN
PUNJAB,2007,Retired Person,0,0,0,4,2,6,0,0,0,0,0,0,6,PN
PUNJAB,2007,Total,5,236,216,117,58,632,13,112,69,17,4,215,847,PN
PUNJAB,2007,Total Salaried,0,31,37,22,0,90,0,4,1,1,0,6,96,PN
PUNJAB,2007,Total Self-employed,0,107,111,67,36,321,2,13,1,1,0,17,338,PN
RAJASTHAN,2007,Others (Please Specify),41,568,550,323,92,1574,14,65,14,12,4,109,1683,RJ
RAJASTHAN,2007,House Wife,0,0,0,0,0,0,9,398,410,177,29,1023,1023,RJ
RAJASTHAN,2007,Service (Government),0,5,22,12,0,39,0,10,17,1,1,29,68,RJ
RAJASTHAN,2007,Service (Private),6,102,150,82,1,341,0,9,1,0,0,10,351,RJ
RAJASTHAN,2007,Public Sector Undertaking,0,11,7,6,0,24,0,5,0,0,0,5,29,RJ
RAJASTHAN,2007,Student,28,86,1,0,0,115,13,47,10,0,0,70,185,RJ
RAJASTHAN,2007,Unemployed,1,48,86,20,2,157,0,1,2,2,0,5,162,RJ
RAJASTHAN,2007,Self-employed (Business activity),0,72,120,84,3,279,0,0,0,0,0,0,279,RJ
RAJASTHAN,2007,Professional Activity,0,18,16,2,0,36,0,0,3,0,0,3,39,RJ
RAJASTHAN,2007,Farming/Agriculture Activity,2,153,229,176,29,589,0,9,9,10,1,29,618,RJ
RAJASTHAN,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,RJ
RAJASTHAN,2007,Total,78,1063,1181,705,127,3154,36,544,466,202,35,1283,4437,RJ
RAJASTHAN,2007,Total Salaried,6,118,179,100,1,404,0,24,18,1,1,44,448,RJ
RAJASTHAN,2007,Total Self-employed,7,497,699,390,68,1661,0,34,21,17,1,73,1734,RJ
SIKKIM,2007,Others (Please Specify),3,26,13,2,2,46,7,5,4,4,0,20,66,SK
SIKKIM,2007,House Wife,0,0,0,0,0,0,0,6,0,0,0,6,6,SK
SIKKIM,2007,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,SK
SIKKIM,2007,Service (Private),0,3,3,3,0,9,0,3,0,0,0,3,12,SK
SIKKIM,2007,Public Sector Undertaking,0,0,0,0,0,0,0,1,0,0,0,1,1,SK
SIKKIM,2007,Student,2,3,0,0,0,5,0,0,0,0,0,0,5,SK
SIKKIM,2007,Unemployed,0,9,0,0,0,9,0,2,0,0,0,2,11,SK
SIKKIM,2007,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,SK
SIKKIM,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,SK
SIKKIM,2007,Farming/Agriculture Activity,0,0,8,7,0,15,0,2,4,0,0,6,21,SK
SIKKIM,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,SK
SIKKIM,2007,Total,5,41,24,12,2,84,7,19,8,4,0,38,122,SK
SIKKIM,2007,Total Salaried,0,3,3,3,0,9,0,4,0,0,0,4,13,SK
SIKKIM,2007,Total Self-employed,3,18,13,9,2,45,1,5,4,3,0,13,58,SK
TAMIL NADU,2007,Others (Please Specify),0,1165,1280,1273,476,4194,45,338,323,204,120,1030,5224,TN
TAMIL NADU,2007,House Wife,0,0,0,0,0,0,0,873,996,474,133,2476,2476,TN
TAMIL NADU,2007,Service (Government),0,23,103,52,1,179,0,10,9,8,5,32,211,TN
TAMIL NADU,2007,Service (Private),0,323,519,337,84,1263,0,486,106,61,7,660,1923,TN
TAMIL NADU,2007,Public Sector Undertaking,0,57,124,69,33,283,0,19,11,59,1,90,373,TN
TAMIL NADU,2007,Student,30,76,6,1,2,115,38,89,7,0,0,134,249,TN
TAMIL NADU,2007,Unemployed,0,421,134,197,111,863,0,253,128,90,35,506,1369,TN
TAMIL NADU,2007,Self-employed (Business activity),0,156,901,201,35,1293,0,9,80,3,0,92,1385,TN
TAMIL NADU,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
TAMIL NADU,2007,Farming/Agriculture Activity,0,90,170,95,41,396,0,25,42,19,2,88,484,TN
TAMIL NADU,2007,Retired Person,0,0,0,12,89,101,0,0,0,0,16,16,117,TN
TAMIL NADU,2007,Total,30,2311,3237,2237,872,8687,83,2102,1702,918,319,5124,13811,TN
TAMIL NADU,2007,Total Salaried,0,403,746,458,118,1725,0,515,126,128,13,782,2507,TN
TAMIL NADU,2007,Total Self-employed,0,1122,1881,1247,401,4651,0,269,311,135,76,791,5442,TN
TRIPURA,2007,Others (Please Specify),12,94,64,64,7,241,6,44,66,32,3,151,392,TR
TRIPURA,2007,House Wife,0,0,0,0,0,0,0,49,31,9,4,93,93,TR
TRIPURA,2007,Service (Government),0,3,23,2,0,28,0,3,2,0,0,5,33,TR
TRIPURA,2007,Service (Private),0,2,6,0,0,8,0,0,0,0,0,0,8,TR
TRIPURA,2007,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,TR
TRIPURA,2007,Student,14,22,0,0,0,36,16,18,0,0,0,34,70,TR
TRIPURA,2007,Unemployed,0,12,20,9,0,41,0,2,1,0,0,3,44,TR
TRIPURA,2007,Self-employed (Business activity),0,14,28,18,3,63,0,0,0,0,0,0,63,TR
TRIPURA,2007,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,TR
TRIPURA,2007,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,TR
TRIPURA,2007,Retired Person,0,1,0,1,0,2,0,0,0,0,0,0,2,TR
TRIPURA,2007,Total,26,148,141,94,10,419,22,116,100,41,7,286,705,TR
TRIPURA,2007,Total Salaried,0,5,29,2,0,36,0,3,2,0,0,5,41,TR
TRIPURA,2007,Total Self-employed,8,72,71,69,10,230,0,30,44,26,1,101,331,TR
UTTAR PRADESH,2007,Others (Please Specify),20,207,187,173,120,707,30,210,177,60,46,523,1230,UP
UTTAR PRADESH,2007,House Wife,0,0,0,0,0,0,10,560,312,67,25,974,974,UP
UTTAR PRADESH,2007,Service (Government),0,15,15,9,0,39,0,6,4,1,3,14,53,UP
UTTAR PRADESH,2007,Service (Private),3,72,83,28,5,191,0,26,12,4,1,43,234,UP
UTTAR PRADESH,2007,Public Sector Undertaking,0,10,11,9,3,33,1,8,4,0,0,13,46,UP
UTTAR PRADESH,2007,Student,18,123,7,0,0,148,20,96,8,0,2,126,274,UP
UTTAR PRADESH,2007,Unemployed,5,129,122,49,12,317,1,34,8,2,5,50,367,UP
UTTAR PRADESH,2007,Self-employed (Business activity),0,38,47,46,5,136,0,12,5,0,2,19,155,UP
UTTAR PRADESH,2007,Professional Activity,1,17,31,26,14,89,2,9,0,2,0,13,102,UP
UTTAR PRADESH,2007,Farming/Agriculture Activity,3,84,125,123,54,389,5,29,27,20,16,97,486,UP
UTTAR PRADESH,2007,Retired Person,0,0,0,2,3,5,0,0,0,0,1,1,6,UP
UTTAR PRADESH,2007,Total,50,695,628,465,216,2054,69,990,557,156,101,1873,3927,UP
UTTAR PRADESH,2007,Total Salaried,3,97,109,46,8,263,1,40,20,5,4,70,333,UP
UTTAR PRADESH,2007,Total Self-employed,14,300,335,330,148,1127,22,213,141,45,44,465,1592,UP
UTTARAKHAND,2007,Others (Please Specify),0,16,6,3,1,26,4,2,4,0,2,12,38,UK
UTTARAKHAND,2007,House Wife,0,0,0,0,0,0,0,40,19,6,2,67,67,UK
UTTARAKHAND,2007,Service (Government),0,1,4,0,0,5,0,2,0,0,0,2,7,UK
UTTARAKHAND,2007,Service (Private),0,8,14,4,0,26,0,3,2,0,0,5,31,UK
UTTARAKHAND,2007,Public Sector Undertaking,0,2,10,1,0,13,0,3,3,0,0,6,19,UK
UTTARAKHAND,2007,Student,1,5,2,0,0,8,3,4,0,0,0,7,15,UK
UTTARAKHAND,2007,Unemployed,1,8,8,3,0,20,1,2,3,0,0,6,26,UK
UTTARAKHAND,2007,Self-employed (Business activity),0,6,4,0,0,10,0,0,2,0,0,2,12,UK
UTTARAKHAND,2007,Professional Activity,0,0,3,1,0,4,0,1,0,0,0,1,5,UK
UTTARAKHAND,2007,Farming/Agriculture Activity,0,7,9,2,0,18,0,6,2,2,0,10,28,UK
UTTARAKHAND,2007,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,UK
UTTARAKHAND,2007,Total,2,53,60,14,1,130,8,63,35,8,4,118,248,UK
UTTARAKHAND,2007,Total Salaried,0,11,28,5,0,44,0,8,5,0,0,13,57,UK
UTTARAKHAND,2007,Total Self-employed,0,18,17,5,0,40,2,9,5,2,0,18,58,UK
WEST BENGAL,2007,Others (Please Specify),97,982,1197,746,285,3307,82,537,470,436,124,1649,4956,WB
WEST BENGAL,2007,House Wife,0,0,0,0,0,0,0,1541,1296,451,74,3362,3362,WB
WEST BENGAL,2007,Service (Government),0,23,48,43,2,116,0,3,8,13,0,24,140,WB
WEST BENGAL,2007,Service (Private),0,136,225,207,11,579,0,23,63,17,0,103,682,WB
WEST BENGAL,2007,Public Sector Undertaking,0,130,327,192,6,655,0,42,24,18,0,84,739,WB
WEST BENGAL,2007,Student,112,532,5,0,0,649,110,369,10,0,0,489,1138,WB
WEST BENGAL,2007,Unemployed,3,321,348,129,4,805,10,137,183,32,0,362,1167,WB
WEST BENGAL,2007,Self-employed (Business activity),0,312,506,316,24,1158,0,8,25,6,0,39,1197,WB
WEST BENGAL,2007,Professional Activity,0,22,118,122,1,263,0,2,1,0,0,3,266,WB
WEST BENGAL,2007,Farming/Agriculture Activity,5,188,432,185,68,878,0,68,98,40,18,224,1102,WB
WEST BENGAL,2007,Retired Person,0,0,0,0,95,95,0,0,0,0,16,16,111,WB
WEST BENGAL,2007,Total,217,2646,3206,1940,496,8505,202,2730,2178,1013,232,6355,14860,WB
WEST BENGAL,2007,Total Salaried,0,289,600,442,19,1350,0,68,95,48,0,211,1561,WB
WEST BENGAL,2007,Total Self-employed,66,1084,1880,1072,276,4378,38,327,413,304,68,1150,5528,WB
A & N ISLANDS,2008,Others (Please Specify),0,1,5,3,2,11,0,5,0,0,0,5,16,AN
A & N ISLANDS,2008,House Wife,0,0,0,0,0,0,0,10,13,5,4,32,32,AN
A & N ISLANDS,2008,Service (Government),0,2,2,3,0,7,0,0,0,0,0,0,7,AN
A & N ISLANDS,2008,Service (Private),0,17,15,8,3,43,0,1,0,0,0,1,44,AN
A & N ISLANDS,2008,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,AN
A & N ISLANDS,2008,Student,0,4,0,0,0,4,0,7,0,0,0,7,11,AN
A & N ISLANDS,2008,Unemployed,0,2,1,0,2,5,0,0,0,0,0,0,5,AN
A & N ISLANDS,2008,Self-employed (Business activity),0,0,1,0,0,1,0,0,0,0,0,0,1,AN
A & N ISLANDS,2008,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,AN
A & N ISLANDS,2008,Farming/Agriculture Activity,0,5,8,6,4,23,0,0,0,0,0,0,23,AN
A & N ISLANDS,2008,Retired Person,0,0,0,1,3,4,0,0,0,0,0,0,4,AN
A & N ISLANDS,2008,Total,0,31,32,21,14,98,0,23,13,5,4,45,143,AN
A & N ISLANDS,2008,Total Salaried,0,19,17,11,3,50,0,1,0,0,0,1,51,AN
A & N ISLANDS,2008,Total Self-employed,0,5,11,7,5,28,0,0,0,0,0,0,28,AN
ANDHRA PRADESH,2008,Others (Please Specify),46,1227,1494,896,307,3970,72,471,281,178,82,1084,5054,AP
ANDHRA PRADESH,2008,House Wife,0,0,0,0,0,0,0,984,1012,381,139,2516,2516,AP
ANDHRA PRADESH,2008,Service (Government),0,17,108,121,0,246,0,7,37,15,0,59,305,AP
ANDHRA PRADESH,2008,Service (Private),0,239,420,217,92,968,0,68,75,31,15,189,1157,AP
ANDHRA PRADESH,2008,Public Sector Undertaking,4,123,155,181,68,531,0,34,33,21,22,110,641,AP
ANDHRA PRADESH,2008,Student,37,233,19,5,0,294,44,133,9,1,0,187,481,AP
ANDHRA PRADESH,2008,Unemployed,0,185,164,170,0,519,0,7,20,25,0,52,571,AP
ANDHRA PRADESH,2008,Self-employed (Business activity),0,194,458,218,65,935,0,11,17,0,2,30,965,AP
ANDHRA PRADESH,2008,Professional Activity,2,60,202,157,38,459,0,25,4,0,4,33,492,AP
ANDHRA PRADESH,2008,Farming/Agriculture Activity,2,436,628,505,176,1747,6,142,91,84,35,358,2105,AP
ANDHRA PRADESH,2008,Retired Person,0,0,21,7,24,52,0,0,5,2,8,15,67,AP
ANDHRA PRADESH,2008,Total,91,2714,3669,2477,770,9721,122,1882,1584,738,307,4633,14354,AP
ANDHRA PRADESH,2008,Total Salaried,4,379,683,519,160,1745,0,109,145,67,37,358,2103,AP
ANDHRA PRADESH,2008,Total Self-employed,11,1251,2103,1307,425,5097,40,448,252,179,82,1001,6098,AP
ARUNACHAL PRADESH,2008,Others (Please Specify),1,19,2,0,0,22,0,10,1,0,0,11,33,AR
ARUNACHAL PRADESH,2008,House Wife,0,0,0,0,0,0,0,6,7,1,0,14,14,AR
ARUNACHAL PRADESH,2008,Service (Government),0,10,14,1,0,25,0,0,1,0,0,1,26,AR
ARUNACHAL PRADESH,2008,Service (Private),0,3,2,0,0,5,0,0,3,0,0,3,8,AR
ARUNACHAL PRADESH,2008,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2008,Student,1,1,0,0,0,2,0,3,0,0,0,3,5,AR
ARUNACHAL PRADESH,2008,Unemployed,0,4,6,1,0,11,0,0,1,0,0,1,12,AR
ARUNACHAL PRADESH,2008,Self-employed (Business activity),0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2008,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2008,Farming/Agriculture Activity,0,6,1,5,0,12,0,0,0,0,0,0,12,AR
ARUNACHAL PRADESH,2008,Retired Person,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
ARUNACHAL PRADESH,2008,Total,2,43,25,7,0,77,0,19,13,1,0,33,110,AR
ARUNACHAL PRADESH,2008,Total Salaried,0,13,16,1,0,30,0,0,4,0,0,4,34,AR
ARUNACHAL PRADESH,2008,Total Self-employed,0,25,2,5,0,32,0,10,1,0,0,11,43,AR
ASSAM,2008,Others (Please Specify),7,350,404,179,43,983,5,146,94,17,6,268,1251,AS
ASSAM,2008,House Wife,0,0,0,0,0,0,0,226,247,89,11,573,573,AS
ASSAM,2008,Service (Government),0,2,13,4,0,19,0,2,0,0,0,2,21,AS
ASSAM,2008,Service (Private),0,16,26,10,0,52,0,12,6,3,0,21,73,AS
ASSAM,2008,Public Sector Undertaking,0,5,28,13,0,46,0,5,1,1,0,7,53,AS
ASSAM,2008,Student,21,108,0,0,0,129,12,65,0,0,0,77,206,AS
ASSAM,2008,Unemployed,0,15,3,19,0,37,0,7,0,0,0,7,44,AS
ASSAM,2008,Self-employed (Business activity),0,117,171,86,1,375,0,35,8,10,1,54,429,AS
ASSAM,2008,Professional Activity,0,33,66,32,2,133,0,0,4,0,0,4,137,AS
ASSAM,2008,Farming/Agriculture Activity,0,70,61,55,6,192,0,5,0,0,0,5,197,AS
ASSAM,2008,Retired Person,0,0,0,0,4,4,0,0,0,0,1,1,5,AS
ASSAM,2008,Total,28,716,772,398,56,1970,17,503,360,120,19,1019,2989,AS
ASSAM,2008,Total Salaried,0,23,67,27,0,117,0,19,7,4,0,30,147,AS
ASSAM,2008,Total Self-employed,2,461,612,329,37,1441,1,112,49,19,5,186,1627,AS
BIHAR,2008,Others (Please Specify),24,124,135,51,41,375,29,69,53,21,15,187,562,BR
BIHAR,2008,House Wife,0,0,0,0,0,0,0,66,88,18,2,174,174,BR
BIHAR,2008,Service (Government),0,3,2,2,1,8,0,0,0,0,0,0,8,BR
BIHAR,2008,Service (Private),0,7,8,15,1,31,0,1,2,1,0,4,35,BR
BIHAR,2008,Public Sector Undertaking,0,10,2,1,0,13,0,9,1,0,0,10,23,BR
BIHAR,2008,Student,9,26,7,0,0,42,3,13,0,0,0,16,58,BR
BIHAR,2008,Unemployed,2,24,17,6,0,49,1,3,0,0,0,4,53,BR
BIHAR,2008,Self-employed (Business activity),0,8,7,0,0,15,0,0,0,0,0,0,15,BR
BIHAR,2008,Professional Activity,0,1,3,1,0,5,0,0,0,0,0,0,5,BR
BIHAR,2008,Farming/Agriculture Activity,0,15,21,21,5,62,0,4,1,0,0,5,67,BR
BIHAR,2008,Retired Person,0,0,0,0,9,9,0,0,0,0,6,6,15,BR
BIHAR,2008,Total,35,218,202,97,57,609,33,165,145,40,23,406,1015,BR
BIHAR,2008,Total Salaried,0,20,12,18,2,52,0,10,3,1,0,14,66,BR
BIHAR,2008,Total Self-employed,2,34,44,34,24,138,8,11,27,4,10,60,198,BR
CHANDIGARH,2008,Others (Please Specify),0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2008,House Wife,0,0,0,0,0,0,0,8,7,2,0,17,17,CH
CHANDIGARH,2008,Service (Government),0,0,2,1,0,3,0,0,0,0,0,0,3,CH
CHANDIGARH,2008,Service (Private),0,4,7,4,0,15,0,3,0,0,0,3,18,CH
CHANDIGARH,2008,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2008,Student,0,6,0,0,0,6,0,5,0,0,0,5,11,CH
CHANDIGARH,2008,Unemployed,0,10,7,6,0,23,0,0,0,0,0,0,23,CH
CHANDIGARH,2008,Self-employed (Business activity),0,2,3,3,0,8,0,0,0,0,0,0,8,CH
CHANDIGARH,2008,Professional Activity,0,0,0,1,0,1,0,0,0,0,0,0,1,CH
CHANDIGARH,2008,Farming/Agriculture Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,CH
CHANDIGARH,2008,Retired Person,0,0,0,1,1,2,0,0,0,0,0,0,2,CH
CHANDIGARH,2008,Total,0,22,19,16,1,58,0,16,7,2,0,25,83,CH
CHANDIGARH,2008,Total Salaried,0,4,9,5,0,18,0,3,0,0,0,3,21,CH
CHANDIGARH,2008,Total Self-employed,0,2,3,4,0,9,0,0,0,0,0,0,9,CH
CHHATTISGARH,2008,Others (Please Specify),19,282,324,223,73,921,25,99,74,40,21,259,1180,CG
CHHATTISGARH,2008,House Wife,0,0,0,0,0,0,2,499,275,125,36,937,937,CG
CHHATTISGARH,2008,Service (Government),0,9,17,13,0,39,0,6,0,0,0,6,45,CG
CHHATTISGARH,2008,Service (Private),0,71,77,29,6,183,0,9,6,3,0,18,201,CG
CHHATTISGARH,2008,Public Sector Undertaking,0,1,6,3,0,10,0,0,0,0,0,0,10,CG
CHHATTISGARH,2008,Student,37,162,2,1,0,202,35,130,3,0,0,168,370,CG
CHHATTISGARH,2008,Unemployed,0,86,65,16,0,167,0,6,2,2,0,10,177,CG
